shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
J..N18R,40.690359,-73.871475,303,
J..N18R,40.690377,-73.871412,304,
J..N18R,40.690395,-73.871346,305,
J..N18R,40.690413,-73.871280,306,
J..N18R,40.690431,-73.871212,307,
J..N18R,40.690449,-73.871142,308,
J..N18R,40.691015,-73.868920,309,
J..N18R,40.691026,-73.868871,310,
J..N18R,40.691038,-73.868823,311,
J..N18R,40.691048,-73.868774,312,
J..N18R,40.691059,-73.868726,313,
J..N18R,40.691070,-73.868677,314,
J..N18R,40.691080,-73.868629,315,
J..N18R,40.691090,-73.868580,316,
J..N18R,40.691100,-73.868532,317,
J..N18R,40.691110,-73.868483,318,
J..N18R,40.691119,-73.868435,319,
J..N18R,40.691128,-73.868386,320,
J..N18R,40.691137,-73.868338,321,
J..N18R,40.691146,-73.868290,322,
J..N18R,40.691155,-73.868241,323,
J..N18R,40.691163,-73.868193,324,
J..N18R,40.691324,-73.867139,325,
J..N18R,40.691427,-73.866477,326,
J..N18R,40.691435,-73.866421,327,
J..N18R,40.691444,-73.866365,328,
J..N18R,40.691452,-73.866310,329,
J..N18R,40.691461,-73.866255,330,
J..N18R,40.691470,-73.866202,331,
J..N18R,40.691478,-73.866148,332,
J..N18R,40.691487,-73.866096,333,
J..N18R,40.691495,-73.866044,334,
J..N18R,40.691504,-73.865993,335,
J..N18R,40.691513,-73.865943,336,
J..N18R,40.691521,-73.865893,337,
J..N18R,40.691530,-73.865844,338,
J..N18R,40.691539,-73.865795,339,
J..N18R,40.691547,-73.865747,340,
J..N18R,40.691556,-73.865700,341,
J..N18R,40.692042,-73.862819,342,
J..N18R,40.692052,-73.862763,343,
J..N18R,40.692061,-73.862706,344,
J..N18R,40.692071,-73.862650,345,
J..N18R,40.692080,-73.862594,346,
J..N18R,40.692090,-73.862537,347,
J..N18R,40.692099,-73.862481,348,
J..N18R,40.692108,-73.862424,349,
J..N18R,40.692116,-73.862368,350,
J..N18R,40.692125,-73.862311,351,
J..N18R,40.692134,-73.862254,352,
J..N18R,40.692142,-73.862198,353,
J..N18R,40.692150,-73.862141,354,
J..N18R,40.692158,-73.862084,355,
J..N18R,40.692166,-73.862027,356,
J..N18R,40.692174,-73.861970,357,
J..N18R,40.692435,-73.860010,358,
J..N18R,40.692444,-73.859933,359,
J..N18R,40.692453,-73.859857,360,
J..N18R,40.692461,-73.859780,361,
J..N18R,40.692470,-73.859704,362,
J..N18R,40.692478,-73.859627,363,
J..N18R,40.692485,-73.859551,364,
J..N18R,40.692493,-73.859474,365,
J..N18R,40.692499,-73.859398,366,
J..N18R,40.692506,-73.859321,367,
J..N18R,40.692512,-73.859245,368,
J..N18R,40.692517,-73.859168,369,
J..N18R,40.692523,-73.859092,370,
J..N18R,40.692527,-73.859016,371,
J..N18R,40.692532,-73.858939,372,
J..N18R,40.692537,-73.858862,373,
J..N18R,40.692721,-73.855607,374,
J..N18R,40.692728,-73.855476,375,
J..N18R,40.692738,-73.855345,376,
J..N18R,40.692750,-73.855215,377,
J..N18R,40.692764,-73.855087,378,
J..N18R,40.692780,-73.854961,379,
J..N18R,40.692799,-73.854836,380,
J..N18R,40.692820,-73.854712,381,
J..N18R,40.692843,-73.854590,382,
J..N18R,40.692868,-73.854470,383,
J..N18R,40.692896,-73.854351,384,
J..N18R,40.692926,-73.854233,385,
J..N18R,40.692958,-73.854117,386,
J..N18R,40.692992,-73.854003,387,
J..N18R,40.693029,-73.853890,388,
J..N18R,40.693067,-73.853777,389,
J..N18R,40.693879,-73.851576,390,
J..N18R,40.693919,-73.851471,391,
J..N18R,40.693956,-73.851367,392,
J..N18R,40.693992,-73.851264,393,
J..N18R,40.694026,-73.851162,394,
J..N18R,40.694059,-73.851062,395,
J..N18R,40.694090,-73.850963,396,
J..N18R,40.694120,-73.850865,397,
J..N18R,40.694149,-73.850768,398,
J..N18R,40.694176,-73.850672,399,
J..N18R,40.694202,-73.850578,400,
J..N18R,40.694227,-73.850485,401,
J..N18R,40.694250,-73.850393,402,
J..N18R,40.694271,-73.850302,403,
J..N18R,40.694291,-73.850213,404,
J..N18R,40.694310,-73.850124,405,
J..N18R,40.695067,-73.846226,406,
J..N18R,40.695078,-73.846160,407,
J..N18R,40.695089,-73.846094,408,
J..N18R,40.695099,-73.846026,409,
J..N18R,40.695109,-73.845957,410,
J..N18R,40.695118,-73.845887,411,
J..N18R,40.695126,-73.845815,412,
J..N18R,40.695133,-73.845741,413,
J..N18R,40.695140,-73.845666,414,
J..N18R,40.695147,-73.845590,415,
J..N18R,40.695152,-73.845512,416,
J..N18R,40.695157,-73.845433,417,
J..N18R,40.695161,-73.845353,418,
J..N18R,40.695165,-73.845270,419,
J..N18R,40.695168,-73.845187,420,
J..N18R,40.695170,-73.845102,421,
J..N18R,40.695178,-73.844330,422,
J..N18R,40.695203,-73.842328,423,
J..N18R,40.695206,-73.842222,424,
J..N18R,40.695210,-73.842112,425,
J..N18R,40.695216,-73.842000,426,
J..N18R,40.695222,-73.841885,427,
J..N18R,40.695230,-73.841767,428,
J..N18R,40.695238,-73.841647,429,
J..N18R,40.695248,-73.841524,430,
J..N18R,40.695258,-73.841398,431,
J..N18R,40.695270,-73.841269,432,
J..N18R,40.695283,-73.841138,433,
J..N18R,40.695297,-73.841004,434,
J..N18R,40.695312,-73.840868,435,
J..N18R,40.695328,-73.840728,436,
J..N18R,40.695345,-73.840587,437,
J..N18R,40.695363,-73.840442,438,
J..N18R,40.695388,-73.840275,439,
J..N18R,40.695418,-73.840110,440,
J..N18R,40.695451,-73.839948,441,
J..N18R,40.695489,-73.839788,442,
J..N18R,40.695530,-73.839631,443,
J..N18R,40.695575,-73.839477,444,
J..N18R,40.695625,-73.839325,445,
J..N18R,40.695678,-73.839176,446,
J..N18R,40.695736,-73.839029,447,
J..N18R,40.695797,-73.838885,448,
J..N18R,40.695862,-73.838743,449,
J..N18R,40.695932,-73.838604,450,
J..N18R,40.696005,-73.838468,451,
J..N18R,40.696083,-73.838334,452,
J..N18R,40.696163,-73.838203,453,
J..N18R,40.697418,-73.836345,454,
J..N18R,40.697450,-73.836294,455,
J..N18R,40.697481,-73.836243,456,
J..N18R,40.697513,-73.836191,457,
J..N18R,40.697545,-73.836138,458,
J..N18R,40.697577,-73.836084,459,
J..N18R,40.697609,-73.836029,460,
J..N18R,40.697642,-73.835974,461,
J..N18R,40.697674,-73.835918,462,
J..N18R,40.697707,-73.835861,463,
J..N18R,40.697740,-73.835803,464,
J..N18R,40.697773,-73.835745,465,
J..N18R,40.697806,-73.835685,466,
J..N18R,40.697839,-73.835625,467,
J..N18R,40.697872,-73.835565,468,
J..N18R,40.697906,-73.835503,469,
J..N18R,40.699404,-73.832747,470,
J..N18R,40.699436,-73.832681,471,
J..N18R,40.699466,-73.832615,472,
J..N18R,40.699496,-73.832549,473,
J..N18R,40.699524,-73.832484,474,
J..N18R,40.699552,-73.832419,475,
J..N18R,40.699578,-73.832355,476,
J..N18R,40.699604,-73.832291,477,
J..N18R,40.699628,-73.832227,478,
J..N18R,40.699651,-73.832164,479,
J..N18R,40.699674,-73.832102,480,
J..N18R,40.699695,-73.832039,481,
J..N18R,40.699715,-73.831978,482,
J..N18R,40.699735,-73.831916,483,
J..N18R,40.699753,-73.831855,484,
J..N18R,40.699771,-73.831794,485,
J..N18R,40.700078,-73.830582,486,
J..N18R,40.700091,-73.830526,487,
J..N18R,40.700105,-73.830468,488,
J..N18R,40.700118,-73.830410,489,
J..N18R,40.700131,-73.830350,490,
J..N18R,40.700145,-73.830290,491,
J..N18R,40.700158,-73.830228,492,
J..N18R,40.700171,-73.830166,493,
J..N18R,40.700185,-73.830102,494,
J..N18R,40.700198,-73.830037,495,
J..N18R,40.700211,-73.829972,496,
J..N18R,40.700225,-73.829905,497,
J..N18R,40.700238,-73.829837,498,
J..N18R,40.700251,-73.829768,499,
J..N18R,40.700265,-73.829698,500,
J..N18R,40.700278,-73.829627,501,
J..N18R,40.700492,-73.828294,502,
J..N18R,40.700833,-73.826227,503,
J..N18R,40.700846,-73.826147,504,
J..N18R,40.700859,-73.826067,505,
J..N18R,40.700873,-73.825988,506,
J..N18R,40.700887,-73.825909,507,
J..N18R,40.700902,-73.825831,508,
J..N18R,40.700918,-73.825754,509,
J..N18R,40.700934,-73.825677,510,
J..N18R,40.700950,-73.825601,511,
J..N18R,40.700967,-73.825526,512,
J..N18R,40.700985,-73.825451,513,
J..N18R,40.701003,-73.825377,514,
J..N18R,40.701022,-73.825303,515,
J..N18R,40.701041,-73.825230,516,
J..N18R,40.701061,-73.825158,517,
J..N18R,40.701081,-73.825086,518,
J..N18R,40.701345,-73.824106,519,
J..N18R,40.701387,-73.823901,520,
J..N18R,40.701418,-73.823699,521,
J..N18R,40.701439,-73.823501,522,
J..N18R,40.701449,-73.823305,523,
J..N18R,40.701448,-73.823113,524,
J..N18R,40.701435,-73.822924,525,
J..N18R,40.701412,-73.822739,526,
J..N18R,40.701377,-73.822556,527,
J..N18R,40.701332,-73.822377,528,
J..N18R,40.701276,-73.822201,529,
J..N18R,40.701208,-73.822028,530,
J..N18R,40.701130,-73.821858,531,
J..N18R,40.701040,-73.821691,532,
J..N18R,40.700940,-73.821528,533,
J..N18R,40.700828,-73.821368,534,
J..N18R,40.700273,-73.820667,535,
J..N18R,40.699943,-73.820218,536,
J..N18R,40.699646,-73.819760,537,
J..N18R,40.699382,-73.819298,538,
J..N18R,40.699151,-73.818832,539,
J..N18R,40.698953,-73.818362,540,
J..N18R,40.698788,-73.817888,541,
J..N18R,40.698656,-73.817409,542,
J..N18R,40.698558,-73.816926,543,
J..N18R,40.698492,-73.816439,544,
J..N18R,40.698460,-73.815947,545,
J..N18R,40.698461,-73.815451,546,
J..N18R,40.698494,-73.814951,547,
J..N18R,40.698561,-73.814447,548,
J..N18R,40.698661,-73.813939,549,
J..N18R,40.698794,-73.813427,550,
J..N18R,40.699458,-73.811105,551,
J..N18R,40.699845,-73.809735,552,
J..N18R,40.699863,-73.809673,553,
J..N18R,40.699881,-73.809612,554,
J..N18R,40.699899,-73.809551,555,
J..N18R,40.699919,-73.809490,556,
J..N18R,40.699939,-73.809429,557,
J..N18R,40.699959,-73.809369,558,
J..N18R,40.699980,-73.809309,559,
J..N18R,40.700002,-73.809249,560,
J..N18R,40.700024,-73.809189,561,
J..N18R,40.700047,-73.809130,562,
J..N18R,40.700071,-73.809071,563,
J..N18R,40.700095,-73.809012,564,
J..N18R,40.700120,-73.808953,565,
J..N18R,40.700145,-73.808895,566,
J..N18R,40.700171,-73.808838,567,
J..N18R,40.700197,-73.808782,568,
J..N18R,40.700222,-73.808726,569,
J..N18R,40.700246,-73.808670,570,
J..N18R,40.700269,-73.808613,571,
J..N18R,40.700292,-73.808556,572,
J..N18R,40.700315,-73.808499,573,
J..N18R,40.700336,-73.808442,574,
J..N18R,40.700357,-73.808384,575,
J..N18R,40.700378,-73.808326,576,
J..N18R,40.700397,-73.808267,577,
J..N18R,40.700416,-73.808209,578,
J..N18R,40.700435,-73.808149,579,
J..N18R,40.700453,-73.808090,580,
J..N18R,40.700470,-73.808030,581,
J..N18R,40.700486,-73.807969,582,
J..N18R,40.700823,-73.806654,583,
J..N18R,40.701487,-73.804039,584,
J..N18R,40.701499,-73.803989,585,
J..N18R,40.701511,-73.803939,586,
J..N18R,40.701523,-73.803891,587,
J..N18R,40.701534,-73.803844,588,
J..N18R,40.701545,-73.803798,589,
J..N18R,40.701555,-73.803752,590,
J..N18R,40.701565,-73.803708,591,
J..N18R,40.701575,-73.803664,592,
J..N18R,40.701584,-73.803622,593,
J..N18R,40.701593,-73.803581,594,
J..N18R,40.701602,-73.803540,595,
J..N18R,40.701610,-73.803501,596,
J..N18R,40.701618,-73.803462,597,
J..N18R,40.701626,-73.803425,598,
J..N18R,40.701633,-73.803388,599,
J..N18R,40.702147,-73.801109,600,
J..N54R,40.706476,-74.011056,0,
J..N54R,40.707069,-74.010692,1,
J..N54R,40.707101,-74.010673,2,
J..N54R,40.707133,-74.010653,3,
J..N54R,40.707165,-74.010633,4,
J..N54R,40.707197,-74.010612,5,
J..N54R,40.707228,-74.010591,6,
J..N54R,40.707259,-74.010570,7,
J..N54R,40.707290,-74.010548,8,
J..N54R,40.707320,-74.010526,9,
J..N54R,40.707350,-74.010503,10,
J..N54R,40.707380,-74.010480,11,
J..N54R,40.707410,-74.010457,12,
J..N54R,40.707439,-74.010433,13,
J..N54R,40.707469,-74.010409,14,
J..N54R,40.707497,-74.010385,15,
J..N54R,40.707526,-74.010360,16,
J..N54R,40.708399,-74.009571,17,
J..N54R,40.708428,-74.009545,18,
J..N54R,40.708457,-74.009519,19,
J..N54R,40.708485,-74.009493,20,
J..N54R,40.708512,-74.009468,21,
J..N54R,40.708538,-74.009443,22,
J..N54R,40.708564,-74.009419,23,
J..N54R,40.708590,-74.009394,24,
J..N54R,40.708614,-74.009370,25,
J..N54R,40.708638,-74.009346,26,
J..N54R,40.708661,-74.009323,27,
J..N54R,40.708684,-74.009299,28,
J..N54R,40.708706,-74.009276,29,
J..N54R,40.708727,-74.009254,30,
J..N54R,40.708748,-74.009231,31,
J..N54R,40.708768,-74.009209,32,
J..N54R,40.708913,-74.009043,33,
J..N54R,40.708927,-74.009026,34,
J..N54R,40.708942,-74.009008,35,
J..N54R,40.708958,-74.008989,36,
J..N54R,40.708975,-74.008970,37,
J..N54R,40.708993,-74.008950,38,
J..N54R,40.709011,-74.008930,39,
J..N54R,40.709031,-74.008909,40,
J..N54R,40.709051,-74.008887,41,
J..N54R,40.709072,-74.008865,42,
J..N54R,40.709095,-74.008842,43,
J..N54R,40.709118,-74.008819,44,
J..N54R,40.709141,-74.008795,45,
J..N54R,40.709166,-74.008771,46,
J..N54R,40.709192,-74.008746,47,
J..N54R,40.709218,-74.008720,48,
J..N54R,40.710023,-74.007938,49,
J..N54R,40.710055,-74.007908,50,
J..N54R,40.710085,-74.007878,51,
J..N54R,40.710115,-74.007850,52,
J..N54R,40.710143,-74.007822,53,
J..N54R,40.710170,-74.007795,54,
J..N54R,40.710196,-74.007770,55,
J..N54R,40.710220,-74.007745,56,
J..N54R,40.710244,-74.007721,57,
J..N54R,40.710266,-74.007698,58,
J..N54R,40.710287,-74.007677,59,
J..N54R,40.710307,-74.007656,60,
J..N54R,40.710325,-74.007636,61,
J..N54R,40.710343,-74.007617,62,
J..N54R,40.710359,-74.007599,63,
J..N54R,40.710374,-74.007582,64,
J..N54R,40.710413,-74.007542,65,
J..N54R,40.710449,-74.007504,66,
J..N54R,40.710485,-74.007466,67,
J..N54R,40.710519,-74.007430,68,
J..N54R,40.710551,-74.007395,69,
J..N54R,40.710581,-74.007361,70,
J..N54R,40.710610,-74.007328,71,
J..N54R,40.710637,-74.007296,72,
J..N54R,40.710663,-74.007266,73,
J..N54R,40.710687,-74.007237,74,
J..N54R,40.710710,-74.007209,75,
J..N54R,40.710731,-74.007182,76,
J..N54R,40.710750,-74.007156,77,
J..N54R,40.710768,-74.007131,78,
J..N54R,40.710784,-74.007108,79,
J..N54R,40.712006,-74.005410,80,
J..N54R,40.712029,-74.005368,81,
J..N54R,40.712052,-74.005324,82,
J..N54R,40.712073,-74.005280,83,
J..N54R,40.712093,-74.005235,84,
J..N54R,40.712112,-74.005190,85,
J..N54R,40.712130,-74.005143,86,
J..N54R,40.712147,-74.005095,87,
J..N54R,40.712163,-74.005047,88,
J..N54R,40.712177,-74.004997,89,
J..N54R,40.712191,-74.004947,90,
J..N54R,40.712203,-74.004896,91,
J..N54R,40.712215,-74.004844,92,
J..N54R,40.712225,-74.004791,93,
J..N54R,40.712234,-74.004737,94,
J..N54R,40.712242,-74.004682,95,
J..N54R,40.712274,-74.004450,96,
J..N54R,40.712285,-74.004388,97,
J..N54R,40.712298,-74.004330,98,
J..N54R,40.712313,-74.004273,99,
J..N54R,40.712329,-74.004220,100,
J..N54R,40.712347,-74.004168,101,
J..N54R,40.712367,-74.004120,102,
J..N54R,40.712389,-74.004074,103,
J..N54R,40.712412,-74.004031,104,
J..N54R,40.712437,-74.003990,105,
J..N54R,40.712464,-74.003952,106,
J..N54R,40.712492,-74.003916,107,
J..N54R,40.712522,-74.003883,108,
J..N54R,40.712554,-74.003853,109,
J..N54R,40.712588,-74.003825,110,
J..N54R,40.712622,-74.003802,111,
J..N54R,40.713243,-74.003401,112,
J..N54R,40.714141,-74.002832,113,
J..N54R,40.714176,-74.002811,114,
J..N54R,40.714211,-74.002790,115,
J..N54R,40.714246,-74.002768,116,
J..N54R,40.714281,-74.002746,117,
J..N54R,40.714316,-74.002723,118,
J..N54R,40.714351,-74.002700,119,
J..N54R,40.714386,-74.002677,120,
J..N54R,40.714421,-74.002653,121,
J..N54R,40.714456,-74.002629,122,
J..N54R,40.714491,-74.002604,123,
J..N54R,40.714526,-74.002579,124,
J..N54R,40.714561,-74.002554,125,
J..N54R,40.714596,-74.002528,126,
J..N54R,40.714631,-74.002502,127,
J..N54R,40.714666,-74.002475,128,
J..N54R,40.717100,-74.000686,129,
J..N54R,40.717128,-74.000665,130,
J..N54R,40.717157,-74.000643,131,
J..N54R,40.717186,-74.000621,132,
J..N54R,40.717215,-74.000599,133,
J..N54R,40.717245,-74.000576,134,
J..N54R,40.717276,-74.000552,135,
J..N54R,40.717306,-74.000528,136,
J..N54R,40.717338,-74.000504,137,
J..N54R,40.717370,-74.000479,138,
J..N54R,40.717402,-74.000454,139,
J..N54R,40.717434,-74.000428,140,
J..N54R,40.717468,-74.000402,141,
J..N54R,40.717501,-74.000375,142,
J..N54R,40.717535,-74.000348,143,
J..N54R,40.717570,-74.000320,144,
J..N54R,40.718092,-73.999892,145,
J..N54R,40.718949,-73.999208,146,
J..N54R,40.718971,-73.999190,147,
J..N54R,40.718993,-73.999173,148,
J..N54R,40.719014,-73.999155,149,
J..N54R,40.719036,-73.999137,150,
J..N54R,40.719058,-73.999120,151,
J..N54R,40.719080,-73.999102,152,
J..N54R,40.719101,-73.999084,153,
J..N54R,40.719123,-73.999066,154,
J..N54R,40.719144,-73.999048,155,
J..N54R,40.719166,-73.999030,156,
J..N54R,40.719187,-73.999012,157,
J..N54R,40.719209,-73.998994,158,
J..N54R,40.719230,-73.998976,159,
J..N54R,40.719252,-73.998958,160,
J..N54R,40.719273,-73.998940,161,
J..N54R,40.720941,-73.997534,162,
J..N54R,40.720993,-73.997490,163,
J..N54R,40.721041,-73.997444,164,
J..N54R,40.721083,-73.997396,165,
J..N54R,40.721120,-73.997346,166,
J..N54R,40.721153,-73.997294,167,
J..N54R,40.721180,-73.997240,168,
J..N54R,40.721202,-73.997183,169,
J..N54R,40.721219,-73.997124,170,
J..N54R,40.721231,-73.997064,171,
J..N54R,40.721238,-73.997001,172,
J..N54R,40.721239,-73.996936,173,
J..N54R,40.721236,-73.996869,174,
J..N54R,40.721228,-73.996800,175,
J..N54R,40.721214,-73.996728,176,
J..N54R,40.721196,-73.996655,177,
J..N54R,40.720280,-73.993915,178,
J..N54R,40.719363,-73.990892,179,
J..N54R,40.718315,-73.987437,180,
J..N54R,40.717861,-73.985982,181,
J..N54R,40.717844,-73.985929,182,
J..N54R,40.717827,-73.985878,183,
J..N54R,40.717811,-73.985827,184,
J..N54R,40.717794,-73.985778,185,
J..N54R,40.717777,-73.985729,186,
J..N54R,40.717761,-73.985681,187,
J..N54R,40.717744,-73.985634,188,
J..N54R,40.717728,-73.985588,189,
J..N54R,40.717711,-73.985543,190,
J..N54R,40.717695,-73.985499,191,
J..N54R,40.717679,-73.985456,192,
J..N54R,40.717663,-73.985414,193,
J..N54R,40.717647,-73.985373,194,
J..N54R,40.717631,-73.985332,195,
J..N54R,40.717615,-73.985293,196,
J..N54R,40.717559,-73.985153,197,
J..N54R,40.717538,-73.985101,198,
J..N54R,40.717517,-73.985049,199,
J..N54R,40.717497,-73.984997,200,
J..N54R,40.717478,-73.984945,201,
J..N54R,40.717458,-73.984893,202,
J..N54R,40.717439,-73.984842,203,
J..N54R,40.717421,-73.984791,204,
J..N54R,40.717403,-73.984739,205,
J..N54R,40.717385,-73.984689,206,
J..N54R,40.717368,-73.984638,207,
J..N54R,40.717352,-73.984587,208,
J..N54R,40.717335,-73.984537,209,
J..N54R,40.717319,-73.984487,210,
J..N54R,40.717304,-73.984437,211,
J..N54R,40.717289,-73.984387,212,
J..N54R,40.715626,-73.978898,213,
J..N54R,40.710251,-73.961186,214,
J..N54R,40.710239,-73.961150,215,
J..N54R,40.710226,-73.961115,216,
J..N54R,40.710213,-73.961080,217,
J..N54R,40.710199,-73.961046,218,
J..N54R,40.710185,-73.961012,219,
J..N54R,40.710170,-73.960979,220,
J..N54R,40.710154,-73.960947,221,
J..N54R,40.710138,-73.960915,222,
J..N54R,40.710121,-73.960884,223,
J..N54R,40.710103,-73.960853,224,
J..N54R,40.710085,-73.960823,225,
J..N54R,40.710066,-73.960793,226,
J..N54R,40.710047,-73.960764,227,
J..N54R,40.710027,-73.960736,228,
J..N54R,40.710006,-73.960708,229,
J..N54R,40.709033,-73.959507,230,
J..N54R,40.709019,-73.959490,231,
J..N54R,40.709006,-73.959472,232,
J..N54R,40.708992,-73.959454,233,
J..N54R,40.708979,-73.959435,234,
J..N54R,40.708966,-73.959416,235,
J..N54R,40.708954,-73.959396,236,
J..N54R,40.708941,-73.959375,237,
J..N54R,40.708929,-73.959353,238,
J..N54R,40.708917,-73.959331,239,
J..N54R,40.708905,-73.959308,240,
J..N54R,40.708894,-73.959285,241,
J..N54R,40.708882,-73.959260,242,
J..N54R,40.708871,-73.959236,243,
J..N54R,40.708861,-73.959210,244,
J..N54R,40.708850,-73.959184,245,
J..N54R,40.708359,-73.957757,246,
J..N54R,40.706870,-73.953431,247,
J..N54R,40.706406,-73.952081,248,
J..N54R,40.706389,-73.952036,249,
J..N54R,40.706372,-73.951990,250,
J..N54R,40.706354,-73.951945,251,
J..N54R,40.706336,-73.951900,252,
J..N54R,40.706317,-73.951855,253,
J..N54R,40.706298,-73.951810,254,
J..N54R,40.706278,-73.951765,255,
J..N54R,40.706258,-73.951721,256,
J..N54R,40.706237,-73.951676,257,
J..N54R,40.706216,-73.951632,258,
J..N54R,40.706194,-73.951587,259,
J..N54R,40.706172,-73.951543,260,
J..N54R,40.706149,-73.951499,261,
J..N54R,40.706126,-73.951455,262,
J..N54R,40.706102,-73.951411,263,
J..N54R,40.703869,-73.947408,264,
J..N54R,40.701472,-73.943133,265,
J..N54R,40.701448,-73.943092,266,
J..N54R,40.701425,-73.943051,267,
J..N54R,40.701401,-73.943010,268,
J..N54R,40.701377,-73.942969,269,
J..N54R,40.701352,-73.942929,270,
J..N54R,40.701328,-73.942889,271,
J..N54R,40.701303,-73.942849,272,
J..N54R,40.701279,-73.942809,273,
J..N54R,40.701254,-73.942770,274,
J..N54R,40.701229,-73.942730,275,
J..N54R,40.701203,-73.942691,276,
J..N54R,40.701178,-73.942652,277,
J..N54R,40.701153,-73.942614,278,
J..N54R,40.701127,-73.942575,279,
J..N54R,40.701101,-73.942537,280,
J..N54R,40.701075,-73.942497,281,
J..N54R,40.701049,-73.942458,282,
J..N54R,40.701024,-73.942418,283,
J..N54R,40.700998,-73.942379,284,
J..N54R,40.700973,-73.942339,285,
J..N54R,40.700948,-73.942299,286,
J..N54R,40.700922,-73.942259,287,
J..N54R,40.700898,-73.942219,288,
J..N54R,40.700873,-73.942179,289,
J..N54R,40.700848,-73.942139,290,
J..N54R,40.700824,-73.942099,291,
J..N54R,40.700799,-73.942058,292,
J..N54R,40.700775,-73.942018,293,
J..N54R,40.700751,-73.941977,294,
J..N54R,40.700727,-73.941937,295,
J..N54R,40.700260,-73.941126,296,
J..N54R,40.697207,-73.935657,297,
J..N54R,40.696654,-73.934679,298,
J..N54R,40.693342,-73.928814,299,
J..N54R,40.689630,-73.922270,300,
J..N54R,40.686370,-73.916559,301,
J..N54R,40.682893,-73.910456,302,
J..N54R,40.679498,-73.904512,303,
J..N54R,40.677004,-73.900282,304,
J..N54R,40.676978,-73.900236,305,
J..N54R,40.676954,-73.900189,306,
J..N54R,40.676933,-73.900142,307,
J..N54R,40.676914,-73.900095,308,
J..N54R,40.676897,-73.900047,309,
J..N54R,40.676883,-73.899999,310,
J..N54R,40.676871,-73.899951,311,
J..N54R,40.676861,-73.899903,312,
J..N54R,40.676854,-73.899854,313,
J..N54R,40.676849,-73.899806,314,
J..N54R,40.676847,-73.899757,315,
J..N54R,40.676847,-73.899708,316,
J..N54R,40.676849,-73.899658,317,
J..N54R,40.676853,-73.899609,318,
J..N54R,40.676860,-73.899559,319,
J..N54R,40.676992,-73.898654,320,
J..N13R,40.706476,-74.011056,0,
J..N13R,40.707069,-74.010692,1,
J..N13R,40.707101,-74.010673,2,
J..N13R,40.707133,-74.010653,3,
J..N13R,40.707165,-74.010633,4,
J..N13R,40.707197,-74.010612,5,
J..N13R,40.707228,-74.010591,6,
J..N13R,40.707259,-74.010570,7,
J..N13R,40.707290,-74.010548,8,
J..N13R,40.707320,-74.010526,9,
J..N13R,40.707350,-74.010503,10,
J..N13R,40.707380,-74.010480,11,
J..N13R,40.707410,-74.010457,12,
J..N13R,40.707439,-74.010433,13,
J..N13R,40.707469,-74.010409,14,
J..N13R,40.707497,-74.010385,15,
J..N13R,40.707526,-74.010360,16,
J..N13R,40.708399,-74.009571,17,
J..N13R,40.708428,-74.009545,18,
J..N13R,40.708457,-74.009519,19,
J..N13R,40.708485,-74.009493,20,
J..N13R,40.708512,-74.009468,21,
J..N13R,40.708538,-74.009443,22,
J..N13R,40.708564,-74.009419,23,
J..N13R,40.708590,-74.009394,24,
J..N13R,40.708614,-74.009370,25,
J..N13R,40.708638,-74.009346,26,
J..N13R,40.708661,-74.009323,27,
J..N13R,40.708684,-74.009299,28,
J..N13R,40.708706,-74.009276,29,
J..N13R,40.708727,-74.009254,30,
J..N13R,40.708748,-74.009231,31,
J..N13R,40.708768,-74.009209,32,
J..N13R,40.708913,-74.009043,33,
J..N13R,40.708927,-74.009026,34,
J..N13R,40.708942,-74.009008,35,
J..N13R,40.708958,-74.008989,36,
J..N13R,40.708975,-74.008970,37,
J..N13R,40.708993,-74.008950,38,
J..N13R,40.709011,-74.008930,39,
J..N13R,40.709031,-74.008909,40,
J..N13R,40.709051,-74.008887,41,
J..N13R,40.709072,-74.008865,42,
J..N13R,40.709095,-74.008842,43,
J..N13R,40.709118,-74.008819,44,
J..N13R,40.709141,-74.008795,45,
J..N13R,40.709166,-74.008771,46,
J..N13R,40.709192,-74.008746,47,
J..N13R,40.709218,-74.008720,48,
J..N13R,40.710023,-74.007938,49,
J..N13R,40.710055,-74.007908,50,
J..N13R,40.710085,-74.007878,51,
J..N13R,40.710115,-74.007850,52,
J..N13R,40.710143,-74.007822,53,
J..N13R,40.710170,-74.007795,54,
J..N13R,40.710196,-74.007770,55,
J..N13R,40.710220,-74.007745,56,
J..N13R,40.710244,-74.007721,57,
J..N13R,40.710266,-74.007698,58,
J..N13R,40.710287,-74.007677,59,
J..N13R,40.710307,-74.007656,60,
J..N13R,40.710325,-74.007636,61,
J..N13R,40.710343,-74.007617,62,
J..N13R,40.710359,-74.007599,63,
J..N13R,40.710374,-74.007582,64,
J..N13R,40.710413,-74.007542,65,
J..N13R,40.710449,-74.007504,66,
J..N13R,40.710485,-74.007466,67,
J..N13R,40.710519,-74.007430,68,
J..N13R,40.710551,-74.007395,69,
J..N13R,40.710581,-74.007361,70,
J..N13R,40.710610,-74.007328,71,
J..N13R,40.710637,-74.007296,72,
J..N13R,40.710663,-74.007266,73,
J..N13R,40.710687,-74.007237,74,
J..N13R,40.710710,-74.007209,75,
J..N13R,40.710731,-74.007182,76,
J..N13R,40.710750,-74.007156,77,
